video_id,title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,likesVSviews,rating,raw_rating
RRwCg2CyaqA,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-09-24 00:30:01,404,254922,12808,75,0.04994861173221613,1.0,0.04994861173221613
sN7d8ExiL_o,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-09-13 00:33:13,586,266361,11951,101,0.044488494937321904,0.9839251488256722,0.044488494937321904
MZHQIIJD4ps,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-08-30 00:30:02,589,302164,13299,416,0.04263578718841424,0.9420673984097926,0.04263578718841424
Dzrc1DhqxQM,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-08-27 00:30:00,418,262082,11023,156,0.04146412191604154,0.9155962657819696,0.04146412191604154
4YMfF02s3Co,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-08-23 00:30:00,2233,981381,36455,1271,0.035851519440461964,0.7887921793064472,0.035851519440461964
FWZxAy1ra0c,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-08-13 00:30:00,518,306636,13195,125,0.04262382760015132,0.9417971985032606,0.04262382760015132
niIJyrbSPAk,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-08-02 00:30:02,731,480724,17575,365,0.03580016807981295,0.7876320112017746,0.03580016807981295
aLANcb1p4_M,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-07-26 00:30:01,1602,978291,39243,487,0.0396160242708969,0.8738426702565836,0.0396160242708969
MALr2ob3rjw,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-07-19 00:30:00,1657,897246,43452,704,0.04764356709308261,1.0,0.047643567093082616
WaZoUicVB38,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-07-12 00:30:00,854,499722,19196,322,0.03776899956375745,0.8321133153440299,0.03776899956375745
odfqJzDG7i4,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-07-09 00:30:01,2361,1106916,50893,593,0.045441569188628586,1.0,0.04544156918862858
sXw5erI-OWo,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-07-02 00:30:00,1235,586400,25423,174,0.04305763983628922,0.951598206956062,0.04305763983628922
o9FL0e4v15s,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-06-28 00:30:02,859,447945,17179,177,0.03795555257899966,0.8363280597126126,0.037955552578999664
2s3GzE4-WQI,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-06-14 00:30:02,686,441293,14677,237,0.03272202368947615,0.7180882854248826,0.03272202368947615
zp0TJSyLX40,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-05-31 00:30:00,992,867649,34707,589,0.03932235270253294,0.8672078239241999,0.03932235270253294
58R6OPsw9k8,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-05-24 01:49:41,406,314599,11077,78,0.034961967456984926,0.7686947597710209,0.034961967456984926
eqp2Fw4Un0g,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-05-17 00:30:00,1712,1096914,46155,424,0.04169059743972636,0.9207129691321304,0.04169059743972636
fnQW4ZGuYAo,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-05-10 00:30:00,409,248724,10330,58,0.04129878901915376,0.9118609420982728,0.041298789019153764
urp5PwDM57c,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-05-03 00:30:01,615,361025,14703,100,0.04044872238764628,0.8926556049804862,0.04044872238764628
TS1ZL_aZ1KA,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-04-26 00:30:00,4234,1345087,74583,2283,0.05375116999866923,1.0,0.05375116999866923
NQSGtRWA6ZA,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-04-19 00:30:02,1325,480350,17394,247,0.035696887686062245,0.7852986237870464,0.035696887686062245
wYQCB3v_xj4,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-03-29 00:30:04,12157,6069628,299947,5201,0.048560801419790474,1.0,0.04856080141979048
exN4ke9l3g0,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-03-26 00:30:00,2149,1050501,45874,334,0.04335074407354205,0.9582202357223364,0.04335074407354205
KLXkdbDoT0I,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-03-22 00:30:00,878,295506,12190,83,0.04097040330822386,0.9044418080571112,0.040970403308223866
_bre-E3lurE,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-03-15 00:30:00,708,529090,19206,113,0.03608648812111361,0.7941007663710092,0.03608648812111361
-ysNeF9auGs,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-03-08 01:30:00,761,543476,20365,112,0.037265675025208105,0.8207418332928496,0.037265675025208105
PzVpMxYueyw,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-03-01 01:30:00,434,270734,9750,54,0.03581375076643495,0.7879388813527394,0.03581375076643495
prMwE138M5c,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-02-11 16:30:00,616,214655,7561,113,0.034697537909669,0.7627205709111428,0.034697537909669
J312pT206rQ,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-02-07 16:30:00,765,390373,16648,87,0.04242352826655532,0.9372718870940157,0.04242352826655532
xQeOPHyBZGg,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-01-24 16:30:01,645,357485,14130,70,0.03933032155195323,0.8673878620928388,0.039330321551953235
vuWTm0Mi_UA,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-01-17 16:30:04,492,429295,15802,72,0.036641470317613764,0.8066393366231477,0.036641470317613764
f32cmndkkmQ,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-01-10 16:50:11,1199,839991,30513,281,0.035990861806852695,0.7919403056087094,0.035990861806852695
2APDyzrdlDo,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2019-01-03 16:30:00,1517,1080495,35582,472,0.03249436600817218,0.7129448738911974,0.03249436600817218
JpCiXV10L1o,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-12-06 16:30:00,411,362405,11214,90,0.030694940743091294,0.6722909209500539,0.030694940743091294
ESrjd2ZWM_E,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-11-29 16:30:00,1304,659767,23368,142,0.03520333693561515,0.7741479584206576,0.03520333693561515
HAXMqHHoPgg,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-11-15 16:30:01,821,481823,18355,111,0.03786452701510721,0.8342715425219649,0.03786452701510721
VgoQgUkTR8E,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-11-01 15:30:00,1860,884843,34046,387,0.03803951661481189,0.8382250376126675,0.038039516614811884
kt-bdvre4N0,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-10-25 15:30:03,644,556663,19466,101,0.034787654289938436,0.7647565471496642,0.034787654289938436
hNuWWHQ1At4,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-10-18 15:42:08,1880,1207026,44412,289,0.0365551363433762,0.8046888153128237,0.0365551363433762
W4EEBwwFXP0,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-10-04 15:30:03,5478,2640821,117249,1090,0.04398594225053497,0.9725711050231568,0.04398594225053497
hD8KYlQidQY,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-09-27 15:30:00,3145,1773944,72906,789,0.040653481733357984,0.8972816802981787,0.040653481733357984
Hp8cGiaUVQI,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-09-20 13:00:02,1171,708924,28174,167,0.03950635046916171,0.8713648382170194,0.03950635046916171
YgI4kDg6oO0,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-09-13 13:00:08,710,550411,19362,186,0.034839419997056746,0.7659260764777178,0.034839419997056746
cOm2pnA-o5s,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-09-06 13:00:10,1063,1047538,37197,233,0.03528654807749218,0.7760279263813696,0.03528654807749218
1ElE9pKTtX0,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-08-30 13:00:00,2064,1579342,52357,619,0.032759212380852276,0.7189284799794922,0.03275921238085228
-jgFvKAPL3Q,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-08-23 13:00:00,2857,1734036,72971,384,0.04186014592545945,0.9245435345320918,0.04186014592545945
iPreY058zwM,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-08-16 13:00:13,859,297076,14171,50,0.04753329114435363,1.0,0.04753329114435363
oScQ3kvyb9Q,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-07-16 13:00:04,609,255008,10108,57,0.03941444974275317,0.8692885487043778,0.03941444974275317
wh3z1mQGS2Q,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2018-04-09 13:00:06,1301,225413,13363,78,0.058936263658262836,1.0,0.058936263658262836
JjMTMyu--OM,Drew Lynch,2012-02-28T20:41:16.000Z,2190000,499,154190435,2012-06-05 22:55:12,177,226131,4677,20,0.020594257311027677,0.444088773915044,0.02059425731102768
MyeBllihcWg,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2020-02-11 11:30:00,124,65510,1334,61,0.019432147763700197,0.4178335313293615,0.0194321477637002
VtW7QI_s5tI,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2020-02-08 12:00:06,81,79247,1015,70,0.011924741630598003,0.24822063238439304,0.011924741630598005
JwjBwVLceLM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2020-01-28 11:30:01,133,76883,1474,62,0.01836556846116827,0.3937365790332174,0.01836556846116827
NKpAY2X2OdM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2020-01-25 12:00:04,148,105332,1417,235,0.011221661033683971,0.23233611300176166,0.011221661033683971
Rct4PhYm1Os,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-12-21 12:00:05,135,193822,2026,131,0.009777011897514214,0.1996975260384577,0.009777011897514214
k40Cob10FI0,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-11-29 10:30:00,353,244669,3698,145,0.014521659875178302,0.3068921394238467,0.014521659875178302
L7C9jBGvFp8,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-11-22 11:30:01,210,64729,1470,131,0.020686245732206586,0.4461670446931134,0.020686245732206586
WtF-J36DlmE,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-11-15 11:30:02,83,50112,1058,53,0.02005507662835249,0.43190720320709614,0.02005507662835249
jCq4CDBjbao,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-11-06 10:30:01,302,66854,754,581,0.002587728482962874,0.037271891983255936,0.0025877284829628738
_pP_CmUL9Q0,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-11-01 10:30:00,125,110422,1752,115,0.014824944304576987,0.31374416665710964,0.014824944304576988
nts9krLSbV8,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-10-23 10:00:16,108,56493,1942,85,0.03287132919122723,0.7214615062859164,0.03287132919122723
aIPQMvIgIy4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-09-28 06:35:02,1149,1242698,18104,548,0.014127326188663698,0.2979830597050223,0.014127326188663697
KTT63kDnkLo,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-09-20 11:00:06,649,306616,8573,186,0.027353432306207112,0.5967970788985385,0.027353432306207112
QncQNabfRL0,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-09-11 11:00:07,359,369744,4952,78,0.01318209355662296,0.2766276615747811,0.01318209355662296
JRgoVGu4WHQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-08-09 05:30:00,565,538639,6421,609,0.010790158157875682,0.2225872793338684,0.01079015815787568
yZd1hze8kUQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-08-06 10:00:09,1080,480091,13713,1851,0.02470781580991937,0.5370253447634398,0.02470781580991937
XtsGJYPOi4s,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-07-26 09:30:02,76,71797,1185,96,0.015167764669833002,0.3214894191367991,0.015167764669833004
D0FSgdfuXiE,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-07-18 10:30:01,168,151457,3029,100,0.0193388222399757,0.41572505173683294,0.0193388222399757
4jXyZtima-s,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-05-25 11:00:00,170,132236,2010,150,0.014065761214797785,0.29659213805968515,0.014065761214797785
_pshgXLDE68,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-05-07 10:30:00,91,97290,2361,34,0.023918182752595333,0.5191853678684951,0.023918182752595333
rVUt7-8bdeo,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-04-26 10:30:02,178,134917,4091,50,0.02995174811180207,0.6555001606751178,0.029951748111802068
_khYbqgafYY,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-04-23 10:30:01,94,44215,617,134,0.010923894605902974,0.2256087525620843,0.010923894605902974
IRzNNy94RK4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-04-20 11:00:03,143,64411,880,280,0.009315179084317896,0.18926345588355467,0.009315179084317895
Ed-i40w7M_Y,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-04-06 10:00:01,256,539960,7013,165,0.012682420920068153,0.26533868600759464,0.012682420920068152
uVgG8jCUXJQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-03-26 09:00:11,147,103645,911,187,0.006985382797047615,0.13662696663159404,0.006985382797047615
p50pXcDu_4s,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-03-23 10:00:11,2181,5323516,135366,1878,0.0250751570954234,0.5453245920975871,0.0250751570954234
VYp_piXdqJs,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-03-15 10:00:05,638,524433,11186,388,0.02058985609219862,0.4439893383082241,0.02058985609219862
d1NACc14qeo,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-02-21 11:30:02,353,293731,6925,165,0.023014254539016992,0.4987631498580496,0.023014254539016992
pnZ4A_G-lLM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-02-09 11:00:10,204,92467,1960,90,0.020223431061892352,0.4357107916924756,0.020223431061892352
GW5mwYVtbfU,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-02-02 11:30:00,424,499717,14922,239,0.029382630568902,0.6426422341715693,0.029382630568902
npUTR1AATEQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-01-26 05:37:37,255,186603,3648,277,0.018065090057501756,0.38694794761876455,0.01806509005750176
v2Xl1ass92s,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-01-18 11:30:00,160,183186,3973,67,0.02132259015426943,0.4605438108144555,0.021322590154269433
61XEVwKS8H4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2019-01-12 11:00:04,106,90568,1080,176,0.00998145040190796,0.20431635267064208,0.00998145040190796
MqTsvJjHiJQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-12-15 11:30:01,181,145467,3124,114,0.0206919782493624,0.4462965579811666,0.0206919782493624
CYa_h-1ax9s,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-12-07 11:30:00,200,165976,2964,95,0.01728563165758905,0.3693378441459728,0.01728563165758905
Anm8cU7ZR8g,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-11-30 09:00:04,144,61004,1883,88,0.02942430004589863,0.6435836619650859,0.029424300045898633
C4alofaqVe8,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-11-09 11:30:00,77,73101,1347,77,0.017373223348517805,0.37131678072653296,0.0173732233485178
WcUWnD8qOMw,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-11-03 08:00:02,94,80525,1499,62,0.01784538963054952,0.3819843122893118,0.01784538963054952
sRrjnK66VPs,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-10-13 10:30:00,116,102192,1582,109,0.014414044152184124,0.3044608050287859,0.014414044152184126
ik5JZcII6DM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-10-06 08:00:06,807,939745,35509,728,0.03701110407610575,0.8149903772108299,0.03701110407610575
ThZOtcrbVIs,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-09-11 10:00:11,96,172883,3394,102,0.019041779700722454,0.4090140459247764,0.019041779700722454
2g36f3Rb5fM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-08-16 10:30:00,497,492991,10547,262,0.020862449821599176,0.4501479784374672,0.020862449821599176
bCoJduAhbgs,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-07-17 10:00:07,530,463576,14990,154,0.03200338240115968,0.7018522073372121,0.03200338240115968
ROWP2HbyCx4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-06-30 10:00:05,795,935904,27093,400,0.028521087632919617,0.6231776158537711,0.02852108763291962
oufGY-I7j0k,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-06-16 10:00:09,805,993246,12499,541,0.012039313523537976,0.2508091257407703,0.012039313523537976
rPtXbfvXmG8,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-05-19 09:00:04,180,214808,4505,113,0.020446165878365796,0.44074298220518265,0.0204461658783658
5DazTOJAJlI,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-05-12 10:00:01,181,211955,3563,117,0.016258168007360053,0.34612462173783504,0.016258168007360053
LQxBEqqj0Bk,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-05-05 10:00:05,354,472291,7878,160,0.016341619891126445,0.3480100287182333,0.016341619891126445
9s7U51XQfhc,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-04-28 04:32:36,1001,729774,16666,1664,0.020557049168646733,0.4432481399088775,0.020557049168646733
smDwE5iD6A4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-04-21 10:00:09,290,386355,8852,154,0.022512973819414788,0.4874378432835116,0.022512973819414788
VYQYO0s-2GY,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-04-14 10:00:24,107,85612,1401,68,0.015570247161612857,0.33058260272045675,0.015570247161612856
PJgSm3xy3LA,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-04-06 05:36:50,306,696784,7730,244,0.010743645089439481,0.2215364215227392,0.01074364508943948
WQHUX1oK4ZM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-03-24 10:00:03,244,178092,2961,103,0.016047885362621566,0.3413737599435535,0.016047885362621566
G6ghWBYBk6I,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-03-17 09:30:00,301,221131,2523,655,0.008447481357204552,0.16965978395021808,0.008447481357204552
PNQHBxChjD0,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-03-10 10:30:00,526,511445,7041,680,0.012437309974679584,0.2598009573602545,0.012437309974679584
BF3-070okGA,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-02-09 14:00:01,777,491826,8544,918,0.015505483646655525,0.3291194172575917,0.015505483646655525
KPotXQupQzQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-01-27 05:51:17,310,403388,8827,233,0.021304550457623927,0.4601362445805415,0.021304550457623927
3Uf0fbs_cL8,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-01-20 11:00:00,208,367605,5685,469,0.014189143237986425,0.29937967642642505,0.014189143237986425
adZAtplseGU,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2018-01-13 12:00:01,328,440018,8625,212,0.01911967237703912,0.4107738551588071,0.01911967237703912
MlUfJvZZ1K4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-12-22 05:37:11,309,164109,2650,110,0.015477517991091287,0.32848759638270497,0.015477517991091287
I8oDtI_dL3Y,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-12-14 05:29:26,1389,1934218,63381,1685,0.03189712845191183,0.6994516391467135,0.03189712845191183
6DUqvwFwnWs,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-10-12 11:00:00,511,605457,6028,714,0.008776841295087844,0.1771009284507669,0.008776841295087844
2oOa62-ElDg,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-09-30 11:00:00,483,908228,22968,344,0.02491004461434794,0.5415942482117378,0.02491004461434794
Hd31dbJvGaU,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-07-22 11:00:02,370,1034966,8826,356,0.008183843720470044,0.1637034865227519,0.008183843720470044
s1iVWcrDMJ4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-06-24 11:00:03,521,637002,7608,1101,0.01021503857130747,0.2095937501989849,0.010215038571307471
raWLgzwyFuM,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-06-17 11:00:03,770,1076360,10930,1586,0.008681110409156787,0.17493810512757646,0.008681110409156787
STu5a0dlM28,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-05-25 11:00:02,140,259275,3824,119,0.014289846687879665,0.3016548436103128,0.014289846687879663
l8xHMpDaG6k,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-05-20 11:00:03,359,360005,4362,725,0.010102637463368565,0.2070543008307028,0.010102637463368563
4XjwAJcftyk,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-05-12 11:00:00,589,890908,20535,279,0.02273635437104617,0.4924846227248242,0.02273635437104617
buKU7OhbMMU,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-05-06 12:00:02,341,435871,8700,245,0.01939794113395936,0.417060709727517,0.01939794113395936
IAcl3InQgAQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-04-28 11:00:02,344,702523,9853,553,0.013238000748729935,0.2778907584096953,0.013238000748729935
LWm9Em2rwD4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-03-29 09:00:01,420,672632,4770,458,0.006410637614624341,0.12364189631341428,0.00641063761462434
nT3yWQgAV08,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-03-25 12:00:05,130,196838,2261,201,0.010465458905292678,0.2152514324994957,0.010465458905292678
vsx3df-51xg,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-02-23 12:00:06,1001,1719429,49379,773,0.028268686872211648,0.6174751902808651,0.02826868687221165
AnuePuVFiK8,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-02-14 12:00:01,296,518338,8542,168,0.01615548155836539,0.3438046531644614,0.01615548155836539
xVx-pK8_J7c,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-01-26 14:00:01,362,319568,4911,320,0.014366269463776098,0.3033814437616036,0.014366269463776097
vGcebK4iYy4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2017-01-13 13:00:06,123,173368,1751,324,0.008231046098472613,0.16476991772790686,0.008231046098472613
meHsEsXgUlQ,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2016-11-03 12:00:02,208,731090,7493,149,0.01004527486355989,0.20575832234331687,0.01004527486355989
0kUy1674CFk,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2016-10-29 12:00:06,1428,1776659,25176,2119,0.012977729547425815,0.27201051799344395,0.012977729547425815
gi8Hh8iiX0w,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2016-05-20 04:09:07,479,1739953,15900,392,0.008912884428487436,0.18017451602926746,0.008912884428487436
eQYBIUuU3Ug,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2016-04-30 11:00:01,2136,3411012,68920,1156,0.019866244973632458,0.4276409781219208,0.019866244973632458
6cbFuuXVAd4,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,24100000,5871,13467745244,2016-04-16 13:00:00,546,517239,9690,655,0.01746774701830295,0.3734523297253389,0.01746774701830295
