title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,video_favoriteCount,video_id
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-17T19:00:02.000Z,93,51973,1501,45,0,GCH1DAC98c4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-17T17:00:00.000Z,114,110108,3128,169,0,3AK69SYW82M
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-16T17:00:17.000Z,89,112636,3395,88,0,nhvglfywxjM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-15T19:00:05.000Z,146,102934,3437,53,0,HnP1c_Bi13E
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-14T03:39:27.000Z,1208,1284651,34728,1222,0,70d22_haOiU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-21T16:56:19.000Z,629,384252,12648,480,0,WvojMzXYR8o
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-13T19:00:04.000Z,54,43330,1281,36,0,hZMKYoSblZI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-11T19:00:06.000Z,332,356741,18454,133,0,uZ1pOdiRHBk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-16T19:00:03.000Z,86,103423,2890,86,0,K4HsHcl4J2s
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-10T19:00:06.000Z,480,499107,13188,562,0,dDFwGWj_2o0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-10T17:00:01.000Z,129,110753,4194,67,0,AIynh_jpt0M
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-09T19:00:02.000Z,279,204346,6760,122,0,Slr2P4S7VwU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-09T16:43:50.000Z,313,341239,8783,563,0,3Cr_MKdb75Q
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-08T17:00:10.000Z,162,282412,9049,151,0,mBxzgaGRt5A
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-07T19:00:00.000Z,55,37796,1170,88,0,1y0vdkkcxtU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-12T17:00:02.000Z,801,480020,24848,871,0,TGXS5rjuy-c
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-07T17:00:11.000Z,1064,816041,23761,1253,0,hqOzZnq3lf0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-14T19:00:08.000Z,107,35618,677,180,0,dZMwhAtQPvU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-12T19:00:04.000Z,68,40023,1113,83,0,iIc8zywXCGI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-05T17:00:01.000Z,1095,727302,17484,1212,0,ayKkSFlwkY8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-06T17:00:04.000Z,354,437487,8844,492,0,KYSC6TToaUk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-05T19:00:01.000Z,78,41959,977,70,0,GT2mfzqS0jk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-04T18:19:46.000Z,281,107354,4215,178,0,OeLhAvphvs0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-30T18:13:14.000Z,48,97998,822,42,0,TQQDe2ad5S8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-03T19:00:02.000Z,131,51049,1444,125,0,UndssLX6oXU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-31T16:00:04.000Z,316,252265,8580,322,0,LByuYbBQ04Q
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-03T17:00:09.000Z,688,492472,17313,362,0,uu0bbg09mrI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-02T18:00:06.000Z,404,366870,8233,284,0,dWygvaeTBBs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-02T13:27:02.000Z,590,224752,7825,240,0,gCFBNYVl-qQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-29T18:00:05.000Z,26,22404,356,58,0,mcC6r37c89w
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-01T16:00:06.000Z,111,218418,6315,117,0,VMB42bc1VZ8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-29T16:00:02.000Z,1005,1120791,31627,937,0,JUbtMbdx1Ys
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-31T18:00:01.000Z,58,37598,1174,67,0,56wGRWSOZc0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-11-29T17:00:05.000Z,1093,963589,33360,655,0,LnmD0QQxycM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-27T18:00:08.000Z,489,520352,9238,430,0,XwvYqCtLbwQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-26T15:09:52.000Z,1081,386820,18647,505,0,bQ3tgn9JfKk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-28T16:26:05.000Z,311,200822,4580,380,0,36ECaiZzBjs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-27T16:15:00.000Z,60,76396,1645,54,0,2J3DonVteqo
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-24T18:00:06.000Z,18,15577,391,21,0,pghHZu4IZsY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-23T17:31:59.000Z,767,1317868,30694,655,0,uQecHQfy8eQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-24T16:00:03.000Z,394,206867,6470,738,0,FVxGCaReshc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-22T18:00:02.000Z,346,88601,3307,453,0,L9iyJrg762c
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-22T16:00:06.000Z,207,248330,6743,158,0,MW16qGYUzo0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-21T18:00:05.000Z,129,62574,1163,166,0,s62PkQ6wUAs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-20T18:00:02.000Z,199,60274,1568,353,0,X3vJ21HUMVk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-20T16:00:09.000Z,130,64156,2421,86,0,pNLGYwEM6-8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-18T16:00:02.000Z,94,68491,1377,114,0,FSnl7oKcobE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-19T16:00:07.000Z,851,658067,38249,901,0,o_vDg_xaIVk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-17T16:05:46.000Z,3262,2577317,104211,2217,0,nL81hvRg8as
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-17T18:00:00.000Z,38,11698,169,74,0,31C3arXClMs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-19T18:00:04.000Z,820,548524,20195,688,0,ebVSQvhUkM8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-16T17:28:56.000Z,36,24590,618,28,0,1SghD3o6vd8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-15T18:06:45.000Z,104,172225,2514,117,0,wYvumFKdn34
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-15T16:00:11.000Z,226,59221,1675,214,0,mGTNcfu6MVc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-14T18:55:55.000Z,315,676347,6254,889,0,s6uW1odtjPc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-21T15:49:25.000Z,191,151339,3466,247,0,09ir49op-eE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-14T16:00:02.000Z,194,231344,7578,157,0,am2vfT0i9PA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-12T18:00:01.000Z,350,535700,16864,467,0,1YOJN1VA4Uk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-12T03:00:02.000Z,680,1064473,40897,232,0,Mw7Gryt-rcc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-09T02:28:38.000Z,85,74927,1548,45,0,i8DtoeNZM-A
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-09T16:00:08.000Z,357,289584,9010,457,0,dOFmtCwkpko
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-08T16:00:06.000Z,1260,606237,18966,1223,0,dLUyuv-xlY4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-10T16:00:04.000Z,1526,758426,19669,662,0,DDd6klLFUec
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-16T16:00:12.000Z,49,15633,591,35,0,y06k0bhIcd0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-06T16:00:11.000Z,589,353123,8104,494,0,r-sagEnTXI4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-03T16:00:09.000Z,541,385213,9389,833,0,sTHGFXvPvFQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-13T16:00:07.000Z,361,623888,17066,260,0,mat7sUW0Q3A
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-04T18:00:02.000Z,186,127612,4088,109,0,SPzjmaRKrmM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-01T15:56:05.000Z,82,41312,1070,150,0,5EzdFJHrqM8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-06T18:00:02.000Z,392,366572,8318,372,0,VDq3ZxrrTrA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-13T18:00:04.000Z,418,409276,8135,458,0,R4jdvQV6Zcs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-05T18:00:03.000Z,843,1289682,24003,864,0,wEZgGUAq3Uo
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-25T15:48:26.000Z,269,375398,6769,711,0,Qc8XQQmnPb0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-07T16:00:05.000Z,3375,2407877,53268,2203,0,F5hA5vuQ9AM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-02T16:00:15.000Z,188,79306,2189,90,0,kVKHP6ZRDgQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-05T16:00:01.000Z,4421,3192062,68972,5631,0,3Sbw0lZ9LmY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-08T18:00:02.000Z,1387,428761,9690,749,0,8r9Lk9dPcMI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-11T16:00:12.000Z,274,162162,3598,218,0,olDqFoHFAo4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-01T18:00:00.000Z,107,32629,691,114,0,-SZq89BDPQk
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-10-04T16:00:12.000Z,141,81537,1077,111,0,_g4AL3ppAAg
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-27T18:00:01.000Z,46,20273,578,92,0,3YTgq5hRndY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-24T16:00:02.000Z,3632,1580983,69188,4506,0,FBKURoeBKcY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-26T15:48:58.000Z,658,506189,12980,630,0,MVsX0fcM5Bo
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-25T03:30:00.000Z,471,396961,11090,253,0,ZHHe3OujS5o
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-27T16:00:08.000Z,108,88920,2437,46,0,eInnN8ZO97c
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-28T18:00:10.000Z,364,293870,5013,89,0,xwIr2zFCiS8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-20T16:00:00.000Z,51,20819,832,14,0,0WfbWpweWsg
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-26T17:55:39.000Z,265,175846,7248,165,0,kTPsoX9OLFA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-29T16:00:00.000Z,265,101315,2517,148,0,9uLSzAv9wyU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-30T16:00:07.000Z,60,15864,478,75,0,mFEkAWSRgG4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-29T19:00:01.000Z,702,1358446,29608,520,0,2l-6mFvm8RM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-25T16:00:09.000Z,188,68071,2041,108,0,kmo45xwXY1A
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-23T16:00:03.000Z,206,48699,1658,88,0,WXb29cd5RZA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-22T18:00:10.000Z,907,1760699,40666,786,0,kgEVWaR9-zs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-22T16:00:01.000Z,72,33749,985,102,0,5GNTNFfLW5M
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-21T16:00:10.000Z,810,315018,11781,398,0,_C04CQTxh_U
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-19T16:00:00.000Z,663,384231,9693,308,0,5lMeaG_cIJs
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-18T03:30:16.000Z,823,295117,15322,283,0,HEaDzOi9tCg
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-17T16:00:14.000Z,49,76325,1369,58,0,wtB7HLjW3VE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-21T18:00:08.000Z,578,312981,7462,206,0,iwtDqdzmwFA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-28T16:00:00.000Z,1296,2142828,40152,1653,0,6WNqJixasGA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-18T16:00:14.000Z,179,125909,3059,259,0,hAtqvGNmOR4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-16T16:00:17.000Z,155,236391,6739,123,0,seFJbrs9YO4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-15T18:00:02.000Z,556,307197,7090,854,0,bWO7PhEx95s
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-14T18:00:09.000Z,2074,1987912,28699,1523,0,mbYIULgIqTQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-13T16:00:02.000Z,259,135878,3095,165,0,470QKnW9_og
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-14T16:00:05.000Z,681,131724,1384,1478,0,UutsHIuDHTY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-10T16:00:05.000Z,209,196821,3005,151,0,GP-orRj2XCE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-15T16:00:01.000Z,62,30092,974,61,0,5A2rrRdc6u4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-12T16:00:11.000Z,450,231426,6448,343,0,q6K_ENzZNUw
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-11T16:00:09.000Z,539,695698,19590,455,0,UPKCJugJ6vA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-08T16:00:08.000Z,989,938886,29280,449,0,dtk2xwKpIe0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-07T16:00:07.000Z,377,273950,8015,120,0,UKpWDB8Rjig
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-09T15:55:18.000Z,431,284360,6806,197,0,1gOKB2AfsHY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-06T16:00:03.000Z,319,284141,6231,231,0,McF3Y47AIys
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-06T20:00:03.000Z,243,263713,7373,114,0,rx5lPQHUHjo
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-05T18:00:07.000Z,638,416836,16874,666,0,lQ8To_mYerI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-07T18:00:10.000Z,936,1095277,25910,701,0,xAi23EQbgx0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-28T16:00:11.000Z,3519,3191136,46878,2103,0,e8QZwnJZTgQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-26T19:21:02.000Z,42,59949,1340,50,0,V20R5p73jXI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-30T16:00:12.000Z,75,63878,1690,115,0,pVDJMkVRTAE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-25T20:00:06.000Z,81,86604,1300,59,0,b8eLKa7NUFY
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-31T18:30:00.000Z,65,50439,1413,59,0,c7nmDECPgMQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-01T16:00:07.000Z,486,359542,8866,504,0,T7S5bmOvdQI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-31T16:00:10.000Z,130,62903,1834,167,0,mhDlKESMzO8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-01T18:00:01.000Z,253,291433,6367,308,0,I5LZhfenCiQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-03T16:00:04.000Z,86,95696,1905,138,0,AnEgkkmxpaU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-04T15:45:00.000Z,185,63685,1584,370,0,IwaCer_ZZik
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-24T16:00:03.000Z,117,85024,2619,142,0,TAfyCDmMfZ8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-25T16:00:05.000Z,1300,891063,16963,1337,0,Qs07wh4IZGc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-29T16:00:11.000Z,184,291592,6692,142,0,uXUhRcwtKQI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-08T18:00:02.000Z,175,178724,2890,128,0,74-XdFRLjts
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-27T15:53:31.000Z,198,262625,7736,151,0,qi2X1TyjkEE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-09-02T16:00:10.000Z,650,642620,11780,609,0,rUqPfRMgmQc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-26T15:56:23.000Z,325,442905,8161,214,0,3SrLYd9Kk_Q
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-23T18:00:09.000Z,127,50462,1939,64,0,jkST12eC_y8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-25T18:00:05.000Z,69,80211,1748,127,0,lV49_cAwxNM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-20T16:00:04.000Z,80,63683,1540,83,0,MgdttkZw2vI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-19T20:14:52.000Z,42,52755,1076,43,0,__VaRGFlH5k
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-22T15:19:01.000Z,344,423069,9189,226,0,bQbl2qYR_Gc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-21T16:00:05.000Z,84,59491,1135,147,0,AyNV3kpki3Q
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-18T21:00:02.000Z,820,470416,18738,608,0,1TM7XIbRKZE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-16T20:15:17.000Z,208,107471,3672,335,0,h-IPM2qZG0E
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-15T19:00:02.000Z,588,178585,4875,262,0,I4Wj6_4Wucc
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-16T16:00:02.000Z,34,34720,952,41,0,J3AiO8umRpQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-23T15:00:17.000Z,925,1283051,27618,890,0,xZCZ6RQjljI
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-19T14:52:45.000Z,700,340917,9722,460,0,3L4h4UQY_z4
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-15T15:41:22.000Z,152,108912,2540,220,0,icyrLdzT0R0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-13T16:00:02.000Z,596,619821,22150,636,0,GOg9Au_5Qr0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-12T20:00:00.000Z,32,36204,879,29,0,F4-WxEutIJw
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-11T16:00:17.000Z,568,322240,12629,148,0,xEgUiGxkzNU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-17T16:00:17.000Z,330,575641,19710,374,0,uxEn6W8iFE0
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-18T18:00:08.000Z,294,291263,6621,169,0,rugeFZ7BG8g
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-17T14:00:03.000Z,258,383981,8772,275,0,PjFF6_oTr1g
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-14T16:00:00.000Z,36,25925,851,42,0,5CueWM7c5o8
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-08T16:00:08.000Z,609,236936,8002,1234,0,Qp5I78MxwkA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-11T13:36:05.000Z,409,219654,4923,546,0,Qt_0gQ3ZhCQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-07T17:52:59.000Z,125,116020,1908,37,0,5jYLlH6AYcg
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-12T15:49:07.000Z,75,95251,2443,78,0,7gdTCfN126Y
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-10T14:00:06.000Z,537,416980,12043,613,0,TBORj28AtCE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-11T18:00:07.000Z,426,1024149,25141,330,0,f0BZrngXIOQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-09T13:58:04.000Z,78,27456,741,107,0,oLMWRHnDkKU
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-06T16:13:32.000Z,197,161219,3704,425,0,guKd9T_RPLM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-05T22:09:13.000Z,81,89768,1871,51,0,tnWXsiXRXSA
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-07T16:00:01.000Z,1118,932690,35265,478,0,7PbgwxIlKPo
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-02T17:36:50.000Z,448,146416,3665,123,0,u6nqvgPaw6g
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-07-31T23:00:02.000Z,58,51013,1489,35,0,L8wemsMGn70
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-05T18:00:00.000Z,484,333572,6951,172,0,CZghQb5SsIM
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-12T18:00:09.000Z,180,275556,4149,173,0,jm-uSmLgv6Y
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-07-31T17:26:17.000Z,502,361351,5402,672,0,-vibFfonZqE
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-01T15:45:01.000Z,247,121917,3887,465,0,YP9uZ4XxmhQ
Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-08-09T16:00:01.000Z,204,356574,9747,132,0,15CYipUS4a8
